tag_id,tag_offset,tag_name,tag_wiki_post_id,question_view_count_rank,total_valid_questions,id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
67023,4,android-fragments,6165074,40,10350,7793576,Switching between Fragment view,"<p>The standard way to declare fragments in a xml layout file is </p>

<pre><code>&lt;LinearLayout ...&gt; 
    &lt;fragment class=""com.example.SomeFragment""
&lt;/LinearLayout&gt;
</code></pre>

<p>where SomeFragment is a java class defined like </p>

<pre><code>class SomeFragment extends Fragment { 
    ... 
}
</code></pre>

<p>Lets say, I have 3 fragments; fragment1, fragment2, and fragment3. When the user launches the app, I show them fragment1, and when they click on a button, I replace the fragment1 with fragment2, etc. </p>

<p>What is the best approach to define the 3 fragments in a single layout xml file?</p>",7793624,3,0,,2011-10-17T12:14:35.963Z,13,2020-12-25T06:32:09.597Z,,,,,406930,,1,38,android|android-layout|android-fragments,91855
67023,4,android-fragments,6165074,41,10350,9488595,getView returning null when fragment has been created from an activity,"<p>I have a working tablet application which I am now trying to make work on phones too.
On a table there is two fragments on the screen a list fragment and a details fragment.
When on a phone the list fragment appears and creates a new activity when a list item is pressed.
This activity simply creates the fragment in the <code>onCreate()</code> method and commits it to the screen as follows.</p>

<pre><code>// Place an DeallDetailsFragment as our content pane
DealDetailsFragment f = new DealDetailsFragment();
getFragmentManager().beginTransaction().add(android.R.id.content, f).commit();
getFragmentManager().executePendingTransactions();
</code></pre>

<p>This is working as expected however from within this activity I need to tell the fragment what details to load and display. In my DealDetailsFragment class I have a <code>updateDeal()</code> method which updates the content as follows.</p>

<pre><code>if (deal==null) { // could be null if user presses the loading deals list item before it loads
    return;
}
this.deal=deal;
if (dealTitle==null) { // get the view objects only once
    holder = new ViewHolder();  
    holder.dealHeat=(TextView) getView().findViewById(R.id.dealDetails_heat_textView);
    holder.dealPrice=(TextView) getView().findViewById(R.id.dealDetails_price_textView);
    holder.dealRetailer=(TextView) getView().findViewById(R.id.dealDetails_retailer_textView);
    holder.dealTitle=(TextView) getView().findViewById(R.id.dealDetails_title_textView);
    holder.dealDesc=(TextView) getView().findViewById(R.id.dealDetails_desc_textView);
    holder.goToButton= (LinearLayout) getView().findViewById(R.id.dealDetails_goToDeal);
    holder.dealImage=(ImageView) getView().findViewById(R.id.dealDetails_imageView);
    holder.postedBy=(TextView) getView().findViewById(R.id.dealDetails_poster_textView);
    holder.datePosted=(TextView) getView().findViewById(R.id.dealDetails_date_textView);
</code></pre>

<p><code>getView()</code> is returning null when the application is ran on a phone where there is only a single fragment shown. </p>

<p>Any ideas? Unfortunately, there is not many fragment examples available online.</p>",9505298,6,5,,2012-02-28T19:44:36.847Z,9,2020-04-08T19:34:27.973Z,2016-03-02T23:25:39.843Z,,1134925,,1134925,,1,62,android|android-layout|android-intent|android-fragments|android-4.0-ice-cream-sandwich,91252
67023,4,android-fragments,6165074,42,10350,12062946,Why do I want to avoid non-default constructors in fragments?,"<p>I am creating an app with <code>Fragments</code> and in one of them, I created a non-default constructor and got this warning:</p>

<pre><code>Avoid non-default constructors in fragments: use a default constructor plus Fragment#setArguments(Bundle) instead
</code></pre>

<p>Can someone tell me why this is not a good idea? </p>

<p>Can you also suggest how I would accomplish this:</p>

<pre><code>public static class MenuFragment extends ListFragment {
    public ListView listView1;
    Categories category;

    //this is my ""non-default"" constructor
    public MenuFragment(Categories category){
        this.category = category;
    }....
</code></pre>

<p>Without using the non-default constructor? </p>",12063777,6,9,,2012-08-21T20:57:50.337Z,42,2020-03-15T21:02:38.637Z,2014-10-14T15:41:11.673Z,,2401535,,1283845,,1,174,android|android-fragments,90966
67023,4,android-fragments,6165074,43,10350,10389620,Fragment over another fragment issue,"<p>When I'm showing one fragment (which is full screen with <code>#77000000</code> background) over another fragment (let's call it main), my main fragment still reacts to clicks (we can click a button even if we don't see it).</p>

<p><strong>Question</strong>: how to prevent clicks on first (main) fragment?</p>

<p><strong>EDIT</strong></p>

<p>Unfortunately, I can't just hide main fragment, because I'm using transparent background on second fragment (so, user can see what located behind).</p>",15662776,12,6,,2012-04-30T19:45:16.983Z,60,2020-11-12T18:39:13.487Z,2016-07-28T14:26:04.853Z,,2649012,,926907,,1,294,android|android-fragments,90643
67023,4,android-fragments,6165074,44,10350,7230893,Android search with Fragments,"<p>Does somebody know of a tutorial or an example of how to implement the standard <a href=""http://developer.android.com/guide/topics/search/index.html"">Android search interface</a> with <code>Fragment</code>s? In other words, is it possible to put a standard search with a <code>SearchManager</code> in a Fragment?</p>",10439682,12,7,,2011-08-29T13:37:06.917Z,62,2020-03-09T23:58:25.590Z,2015-08-03T14:24:48.150Z,,165071,,501696,,1,164,java|android|sqlite|android-fragments|android-searchmanager,90515
67023,4,android-fragments,6165074,45,10350,6250580,Fragment already added IllegalStateException,"<p>I use this method on my container Activity to show a BFrag</p>

<pre><code>public void showBFrag()
{
    // Start a new FragmentTransaction
    FragmentTransaction fragmentTransaction = mFragmentMgr.beginTransaction();

    if(mBFrag.isAdded())
    {
        Log.d(LOG_TAG, ""Show() BFrag"");
        fragmentTransaction.show(mBFrag);   
    }
    else
    {
        Log.d(LOG_TAG, ""Replacing AFrag -&gt; BFrag"");
        fragmentTransaction.replace(R.id.operation_fragments_frame, mBFrag);
    }

    // Keep the transaction in the back stack so it will be reversed when backbutton is pressed
    fragmentTransaction.addToBackStack(null);

    // Commit transaction
    fragmentTransaction.commit();        
}
</code></pre>

<p>I call it from my container Activity; for the first time: </p>

<ul>
<li>gets into the else statement and mBFrag replace mAFrag. </li>
</ul>

<p>Then I press the back button:</p>

<ul>
<li>and the operation is reversed (mAFrag is shown but.. does mBFrag is removed?). </li>
</ul>

<p>Then I go forward again by calling showBFrag() from the same Activity: </p>

<ul>
<li>and it gets AGAIN into the else statement. (so I can deduce that mBFrag is NOT ADDED)</li>
<li>but I got a <strong>Fragment already added IllegalStateException</strong>... (so why it didn't get into the if statement instead?)</li>
</ul>

<p>So:</p>

<ol>
<li>Why is the isAdded() method not returning TRUE if I'm getting a <strong>Fragment already added IllegalStateException</strong>?? </li>
<li>Does popBackStack operation completely remove previously added fragments?</li>
<li>What behaviour am I misunderstanding? </li>
</ol>

<p>EDIT:
Here is the complete info of the exception.</p>

<pre><code>06-07 12:08:32.730: ERROR/AndroidRuntime(8576): java.lang.IllegalStateException: Fragment already added: BFrag{40b28158 id=0x7f0c0085}
06-07 12:08:32.730: ERROR/AndroidRuntime(8576):     at android.app.BackStackRecord.doAddOp(BackStackRecord.java:322)
06-07 12:08:32.730: ERROR/AndroidRuntime(8576):     at android.app.BackStackRecord.replace(BackStackRecord.java:360)
06-07 12:08:32.730: ERROR/AndroidRuntime(8576):     at android.app.BackStackRecord.replace(BackStackRecord.java:352)
06-07 12:08:32.730: ERROR/AndroidRuntime(8576):     at myPackageName.containerActivity.showBFrag() // This line: ""fragmentTransaction.replace(R.id.operation_fragments_frame, mBFrag);""
</code></pre>",6266144,11,2,,2011-06-06T10:16:52.397Z,13,2021-01-17T06:06:44.220Z,2011-06-07T11:25:32.583Z,,377901,,377901,,1,55,android|android-3.0-honeycomb|android-fragments|fragment|illegalstateexception,90437
67023,4,android-fragments,6165074,46,10350,18949746,How to send data from Activity to Fragment,"<p>I know there are many topics about this here. I have also read documentation many times but I can't find the best way to pass data from activity to fragment.</p>

<p>I want to be able to show the results of my Searchable activity in two differents layouts (list and map) using <a href=""http://developer.android.com/training/implementing-navigation/lateral.html"" rel=""noreferrer"">swipe Views with tabs</a>. I have to pass 2 data to the fragments: ""currentLocation"" which is the current user location and ""result"" which is a list of objects.</p>

<p>I have omited some parts of my code to make it more understandable.</p>

<p>SearchableActivity.java</p>

<pre class=""lang-java prettyprint-override""><code>public class SearchableActivity extends ActionBarActivity implements TabListener {

    List&lt;PlaceModel&gt; result = new ArrayList&lt;PlaceModel&gt;();
    private SearchView mSearchView;
    private String currentLocation;

    AppSectionsPagerAdapter mAppSectionsPagerAdapter;
        ViewPager mViewPager;

@Override
protected void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);

    setContentView(R.layout.activity_searchable);

    final ActionBar actionBar = getSupportActionBar();
    actionBar.setHomeButtonEnabled(true);
    actionBar.setNavigationMode(ActionBar.NAVIGATION_MODE_TABS);

    mAppSectionsPagerAdapter = new AppSectionsPagerAdapter(getSupportFragmentManager());

    mViewPager = (ViewPager) findViewById(R.id.pager);
    mViewPager.setAdapter(mAppSectionsPagerAdapter);
    mViewPager.setOnPageChangeListener(new ViewPager.SimpleOnPageChangeListener() {
        @Override
        public void onPageSelected(int position) {
            actionBar.setSelectedNavigationItem(position);
        }
    });

    actionBar.addTab(actionBar.newTab().setText(""List"").setTabListener(this));
    actionBar.addTab(actionBar.newTab().setText(""Map"").setTabListener(this));

    // get currentLocation here

    handleIntent(getIntent());
}

@Override
protected void onNewIntent(Intent intent) {
    handleIntent(intent);
}

private void handleIntent(Intent intent) {

    if (Intent.ACTION_SEARCH.equals(intent.getAction())) {

        final String query = intent.getStringExtra(SearchManager.QUERY);

        // get result here
    }
}

@Override
public void onTabReselected(Tab arg0, FragmentTransaction arg1) {
    // TODO Auto-generated method stub

}

@Override
public void onTabSelected(Tab tab, FragmentTransaction arg1) {
    mViewPager.setCurrentItem(tab.getPosition());
}

@Override
public void onTabUnselected(Tab arg0, FragmentTransaction arg1) {
    // TODO Auto-generated method stub

}
</code></pre>

<p>}</p>

<p>PlaceListFragment.java</p>

<pre class=""lang-java prettyprint-override""><code>public class PlaceListFragment extends Fragment {
    ListView listViewData;
    PlaceAdapter placeAdapter;
    List&lt;PlaceModel&gt; result = new ArrayList&lt;PlaceModel&gt;();

    @Override
    public View onCreateView(LayoutInflater inflater, ViewGroup container, Bundle savedInstanceState) {
        View rootView = inflater.inflate(R.layout.fragment_list, container, false);
        Bundle args = getArguments();
        listViewData = (ListView) rootView.findViewById(android.R.id.list);
        // I will pass result and currentLocation here
        placeAdapter = new PlaceAdapter(getActivity(), R.layout.fragment_list_item, result, currentLocation);
        listViewData.setAdapter(placeAdapter);
        return rootView;
    }
}
</code></pre>

<p>AppSectionsPagerAdapter.java</p>

<pre class=""lang-java prettyprint-override""><code>public class AppSectionsPagerAdapter extends FragmentPagerAdapter {

final int PAGE_COUNT = 2;

public AppSectionsPagerAdapter(FragmentManager fm) {
    super(fm);
}

@Override
public Fragment getItem(int arg0) {
    Bundle data = new Bundle();
    switch(arg0) {
        case 0:
            PlaceListFragment fragment1 = new PlaceListFragment();
            fragment1.setArguments(data);
            return fragment1;
        default:
            PlaceListFragment fragment2 = new PlaceListFragment();
            fragment2.setArguments(data);
            return fragment2;
    }
}

@Override
public int getCount() {
    return PAGE_COUNT;
}
}
</code></pre>",18949828,5,1,,2013-09-22T23:19:05.990Z,5,2016-05-04T06:19:16.497Z,2013-09-23T00:45:32.140Z,,641264,,641264,,1,7,android|android-layout|android-fragments|android-view|android-tabs,89360
67023,4,android-fragments,6165074,47,10350,14971780,How to pop fragment off backstack,"<p>I have an activity A, which calls fragment Bf, which calls fragment Cf.  I want Bf to be placed in the backstack when Cf is called so that users can navigate back to it.  However, if a specific button is pressed in Cf, I would like Bf to be removed from the backstack.  Is this possible?</p>

<p>I see that there is a popBackStack() function.  However, I am a little confused on how this would work.  Is it safe to use this function?  Is there any possibility that an activity from a different application would be inserted after Bf on the backstack? </p>

<p>Also, is there any way to alter the savedInstanceState of the fragment on the backstack? </p>

<p>I just can't figure out how to do a robust test on the backstack using the emulator.</p>",14973554,4,2,,2013-02-20T03:28:14.230Z,14,2020-06-01T13:42:40.413Z,2019-06-24T08:32:30.740Z,,1000551,,2085335,,1,82,android|android-fragments|back-stack,87010
67023,4,android-fragments,6165074,48,10350,44777869,Hide/Show bottomNavigationView on Scroll,"<p>I have to hide bottom navigation view on up scroll and show on down scroll .how to implement this? 
my layout is like this </p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;RelativeLayout xmlns:android=""http://schemas.android.com/apk/res/android""
    xmlns:app=""http://schemas.android.com/apk/res-auto""
    android:layout_width=""match_parent""
    android:layout_height=""match_parent""&gt;


    &lt;LinearLayout
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:orientation=""vertical""
        android:layout_above=""@+id/navigation""
        android:layout_alignParentTop=""true""
        android:layout_marginBottom=""5dp""&gt;

        &lt;FrameLayout
            android:id=""@+id/container1""
            android:layout_width=""match_parent""
            android:layout_height=""wrap_content""
          /&gt;


    &lt;/LinearLayout&gt;

    &lt;android.support.design.widget.BottomNavigationView
        android:id=""@+id/navigation""
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:layout_alignParentBottom=""true""
        android:background=""?android:attr/windowBackground""
        app:layout_scrollFlags=""scroll|enterAlways|snap""
        app:menu=""@menu/dashboard_slider_menu"" /&gt;

&lt;/RelativeLayout&gt;
</code></pre>

<p>I have attached screenshot of view. Kindly check it.</p>

<p><a href=""https://i.stack.imgur.com/Hwm9I.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/Hwm9I.png"" alt=""enter image description here""></a></p>",44778453,9,5,,2017-06-27T10:23:06.887Z,33,2021-06-05T16:31:48.690Z,,,,,6596698,,1,59,android|android-layout|android-fragments|bottomnavigationview,84923
67023,4,android-fragments,6165074,49,10350,30721664,Android Toolbar Adding Menu Items for different fragments,"<p>I have a toolbar as well as a navigation drawer. When I start my app, the toolbar and navigation drawer are created. When I click items in the navigation drawer, it starts new fragments and keeps the same toolbar. How do I basically add menu items to the toolbar such as search, add, edit when I start specific fragments? I don't want them at the start of the program, but created dynamically. Also, how would I be able to click these buttons and have them start other fragments. I want it so in one fragment, the edit button in the toolbar does a specific thing compared to the edit button in another fragment. Thanks!</p>

<p>Menu_toolbar:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;menu
xmlns:android=""http://schemas.android.com/apk/res/android""
xmlns:app=""http://schemas.android.com/apk/res-auto""&gt;

&lt;item android:id=""@+id/edit""
    android:orderInCategory=""1""
    android:title=""Edit""
    app:showAsAction=""always""
    android:icon=""@drawable/pencil_icon""/&gt;
&lt;item android:id=""@+id/add""
    android:orderInCategory=""1""
    android:title=""Add""
    app:showAsAction=""always""
    android:icon=""@drawable/plus_icon""/&gt;
</code></pre>

<p></p>

<p>Toolbar:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;android.support.v7.widget.Toolbar
xmlns:android=""http://schemas.android.com/apk/res/android""
android:id=""@+id/toolbar""
android:layout_width=""match_parent""
android:layout_height=""55dp""
android:background=""#10a1ff""
android:title=""Home""
/&gt;
</code></pre>",,11,0,,2015-06-09T01:34:45.800Z,27,2021-08-06T11:14:17.120Z,2018-12-31T15:59:11.497Z,,7878273,,4885928,,1,97,android|android-fragments|android-toolbar,83169
67023,4,android-fragments,6165074,50,10350,17063378,How to pass Bundle from Fragment to Fragment,"<p>I am using fragments in my application. This is my  first fragment that simply inflate a xml file:</p>

<pre><code>public class FragmentA extends SherlockFragment
{
    Context myContext,appContext;
@Override
public View onCreateView(LayoutInflater inflater, ViewGroup container,
        Bundle savedInstanceState) {
    // TODO Auto-generated method stub
    myContext = getActivity();
    appContext=getActivity().getApplicationContext();
    arguments = getArguments();
    doctor_id=arguments.getInt(""doctor_id"");
    userType=arguments.getString(""userType"");
    return inflater.inflate(R.layout.left_panel, container,false);
}
</code></pre>

<p>and this is the left_panel .xml, that contains a fragment:</p>

<pre><code>&lt;LinearLayout xmlns:android=""http://schemas.android.com/apk/res/android""
    android:layout_width=""match_parent""
    android:layout_height=""match_parent""
    android:orientation=""vertical"" &gt;
    &lt;fragment
        android:id=""@+id/titles""
        android:layout_width=""wrap_content""
        android:layout_height=""match_parent""
        android:layout_weight=""1""
        class=""com.example.sample.ListFrag"" /&gt;

&lt;/LinearLayout&gt;
</code></pre>

<p>This is my ListFrag class:</p>

<pre><code>public class ListFrag extends Fragment 
{
    Context myContext,appContext;
    @Override
    public View onCreateView(LayoutInflater inflater, ViewGroup container,
            Bundle savedInstanceState) {
        // TODO Auto-generated method stub
        layoutView = inflater.inflate(R.layout.activity_doctor_list,container);
        myContext = getActivity();
        appContext=getActivity().getApplicationContext();
        arguments=getArguments();
        int doctor_id=arguments.getInt(""doctor_id"");
}
}
</code></pre>

<p>I don't know how to pass <code>Bundle arguments</code> from FragmentA to ListFrag.</p>",,4,0,,2013-06-12T10:37:56.063Z,7,2016-12-14T13:09:01.003Z,2016-03-21T13:51:58.107Z,,469983,,1882058,,1,38,android|android-fragments,81172
67023,4,android-fragments,6165074,51,10350,18375288,Fragment lifecycle - which method is called upon show / hide?,"<p>I am using the following method to switch between Fragments (in my NavigationDrawer) by showing / hiding them.</p>

<pre><code>protected void showFragment(int container, Fragment fragment, String tag, String lastTag, boolean addToBackStack ) {

        FragmentManager fragmentManager = getSupportFragmentManager();
        FragmentTransaction transaction = fragmentManager.beginTransaction();

        if ( lastTag != null &amp;&amp; !lastTag.equals("""")) {
            Fragment lastFragment = fragmentManager.findFragmentByTag( lastTag );
            if ( lastFragment != null ) {
                transaction.hide( lastFragment );
            }
        }

        if ( fragment.isAdded() ) {
            transaction.show( fragment );
        }
        else {
            transaction.add( container, fragment, tag );
        }

        if ( addToBackStack ) {
            transaction.addToBackStack( tag );
        }

        transaction.commit();

        // set the active tag
        activeFragTag = tag;
    }
</code></pre>

<p><strong>What I am unclear about is which method of the Fragments lifecycle is called when I show or hide it?</strong> (since there is no method such as onShow() or onHide() im not quite sure what to use). I want to perform specific actions upon showing and hiding a certain Fragment.</p>",18375614,11,1,,2013-08-22T08:30:56.147Z,27,2020-07-28T06:45:11.757Z,2018-02-06T07:39:20.777Z,,1590502,,1590502,,1,108,android|android-fragments|lifecycle|fragmenttransaction,81031
67023,4,android-fragments,6165074,52,10350,5953502,How do I change the view inside a fragment?,"<p>I have a fragment which creates its view inside onCreateView as you'd expect. However I want to change the view periodically.</p>

<p>My use case is that the fragment shows some data from a web service. When a user chooses an option from a list (another fragment), this fragment should switch to a progress bar, then once loaded, switch back to the data view.</p>

<p>I could make two fragments - the loading fragment, and the displaying fragment, but it seems that since this is an encapsulated event I'd rather do it all inside the one fragment.</p>

<p>Basically what I am asking, is what is the equivilent of setContentView inside a fragment.</p>",6139670,9,0,,2011-05-10T16:49:35.580Z,18,2021-04-29T09:27:17.017Z,2011-05-28T22:57:24.887Z,,750987,,2048448,,1,48,android|android-fragments,80517
67023,4,android-fragments,6165074,53,10350,20340303,In Fragment on back button pressed Activity is blank,"<p>I have an Activity and many fragments inflated in same <code>FrameLayout</code></p>

<pre><code>&lt;FrameLayout
    android:id=""@+id/content_frame""
    android:layout_width=""match_parent""
    android:layout_height=""match_parent"" /&gt;
</code></pre>

<p>example: mainActivity > any fragment (press back button) > activity is blank.</p>

<p>In onCreate:</p>

<pre><code>layout = (FrameLayout)findViewById(R.id.content_frame);
layout.setVisibility(View.GONE);
</code></pre>

<p>When I start a fragment:</p>

<pre><code>FragmentTransaction ft = getSupportFragmentManager().beginTransaction();
ft.replace(R.id.content_frame, profileFragment);
ft.addToBackStack(null);
ft.commit();
layout.setVisibility(View.VISIBLE);
</code></pre>

<p>I suppose I need to make the frameLayout's visibility <code>GONE</code> again on back pressed, but how do I do this?</p>

<hr>

<p>I tried <code>onBackPressed</code> and set <code>layout.setVisibility(View.GONE);</code> but I cannot go back through fragments, as I go directly to main page.</p>",34025775,11,3,,2013-12-03T00:01:01.207Z,23,2020-01-06T20:48:43.013Z,2015-02-04T08:51:31.860Z,,1777090,,2673005,,1,77,android|android-fragments,80010
67023,4,android-fragments,6165074,54,10350,17107005,How to clear Fragment backstack in android,"<p>hi how to clear fragment back stack am using below logic it's not working...</p>

<pre><code>for(int i = 0; i &lt; mFragmentManager.getBackStackEntryCount(); ++i) {            
     mFragmentManager.popBackStack();
}
</code></pre>

<p>help me..</p>",17107071,6,0,,2013-06-14T11:01:28.543Z,10,2017-10-02T12:19:17.643Z,2013-06-14T11:02:05.477Z,,501696,,2091259,,1,53,android|android-fragments,79965
67023,4,android-fragments,6165074,55,10350,6987334,Separate Back Stack for each tab in Android using Fragments,"<p>I'm trying to implement tabs for navigation in an Android app. Since TabActivity and ActivityGroup are deprecated I would like to implement it using Fragments instead.</p>

<p>I know how to set up one fragment for each tab and then switch fragments when a tab is clicked. But how can I have a separate back stack for each tab?</p>

<p>For an example Fragment A and B would be under Tab 1 and Fragment C and D under Tab 2. When the app is started Fragment A is shown and Tab 1 is selected. Then Fragment A might be replaced with Fragment B. When Tab 2 is selected Fragment C should be displayed. If Tab 1 is then selected Fragment B should once again be displayed. At this point it should be possible to use the back button to show Fragment A.</p>

<p>Also, it is important that the state for each tab is maintained when the device is rotated.</p>

<p>BR
Martin</p>",7089151,12,0,,2011-08-08T19:14:13.517Z,146,2019-08-26T07:55:27.863Z,2013-09-18T13:09:05.087Z,,422060,,884651,,1,160,android|tabs|android-fragments,77121
67023,4,android-fragments,6165074,56,10350,5412746,android fragment onRestoreInstanceState,"<p>Am I missing something or do <code>Fragment</code>s not have a <code>onRestoreInstanceState()</code> method? If not, how do I go about attaining something similar?</p>",5413327,5,0,,2011-03-23T23:00:39.090Z,19,2020-11-13T07:40:50.213Z,2012-10-01T12:12:52.487Z,,1300995,,587009,,1,129,android|save|state|android-fragments,75536
67023,4,android-fragments,6165074,57,10350,8040280,How to handle Handler messages when activity/fragment is paused,"<p>Slight variation on my <a href=""https://stackoverflow.com/q/7992496/844882"">other posting</a></p>

<p>Basically I have a message <code>Handler</code> in my <code>Fragment</code> which receives a bunch of messages that can result in dialogs being dismissed or shown. </p>

<p>When the app is put into the background I get an <code>onPause</code> but then still get my messages coming through as one would expect. However, because I'm using fragments I can't just dismiss and show dialogs as that will result in an <code>IllegalStateException</code>.</p>

<p>I can't just dismiss or cancel allowing state loss.</p>

<p>Given that I have a <code>Handler</code> I'm wondering whether there is a recommended approach as to 
how I should handle messages while in a paused state.</p>

<p>One possible solution I'm considering is to record the messages coming through while paused and play them back on an <code>onResume</code>. This is somewhat unsatisfactory and I'm thinking that there must be something in the framework to handle this more elegantly.</p>",8122789,4,1,,2011-11-07T17:35:46.573Z,106,2018-08-23T15:15:50.040Z,2018-08-23T15:15:50.040Z,,165071,,702191,,1,100,android|android-fragments,74659
67023,4,android-fragments,6165074,58,10350,20405070,How to use Dialog Fragment? (showDialog deprecated) Android,"<p>I understand that there is this documentation</p>

<p><a href=""http://developer.android.com/reference/android/app/DialogFragment.html#AlertDialog"">http://developer.android.com/reference/android/app/DialogFragment.html#AlertDialog</a></p>

<p>but as a new Android/Java learner it is not easy to understand the amount of code involved from writing a simple alert dialog that pops up with 2 options (yes/no) message.</p>

<p>Here is the code I currently have in my MainActivity file:</p>

<pre><code>final private int RESET_DIALOG = 0;

    private OnClickListener resetButtonListener = new OnClickListener() {

        @Override
        public void onClick(View v) {
            showDialog(RESET_DIALOG);

        }
    };

    protected android.app.Dialog onCreateDialog(int id) {
        switch(id) {
        case RESET_DIALOG: 
            AlertDialog.Builder builder = new Builder(this);
            return builder
                    .setMessage(""Are you sure you want to reset the count?"")
                    .setNegativeButton(""No"", new DialogInterface.OnClickListener() {    

                        @Override
                        public void onClick(DialogInterface arg0, int arg1) {
                            Toast.makeText(MainActivity.this, ""Did not reset!"", 5).show();

                        }
                    })

                    .setPositiveButton(""Yes"", new DialogInterface.OnClickListener() {


                        @Override
                        public void onClick(DialogInterface arg0, int arg1) {
                            Toast.makeText(MainActivity.this, ""Did Reset!"", 5).show();

                        }
                    })
                    .create();
        }
        return null;
    };
</code></pre>

<p>This is my attempt to following the instructions on the android site: Main Activity file:</p>

<pre><code>final private int RESET_DIALOG = 0;

    private OnClickListener resetButtonListener = new OnClickListener() {

        @Override
        public void onClick(View v) {
            Intent intent = new Intent(MainActivity.this, MainDialog.class);
            startActivity(intent);

        }
    };

    protected android.app.Dialog onCreateDialog(int id) {
        switch(id) {
        case RESET_DIALOG: 
            AlertDialog.Builder builder = new Builder(this);
            return builder
                    .setMessage(""Are you sure you want to reset the count?"")
                    .setNegativeButton(""No"", new DialogInterface.OnClickListener() {    

                        @Override
                        public void onClick(DialogInterface arg0, int arg1) {
                            Toast.makeText(MainActivity.this, ""Did not reset!"", 5).show();

                        }
                    })

                    .setPositiveButton(""Yes"", new DialogInterface.OnClickListener() {


                        @Override
                        public void onClick(DialogInterface arg0, int arg1) {
                            Toast.makeText(MainActivity.this, ""Did Reset!"", 5).show();

                        }
                    })
                    .create();
        }
        return null;
    };
</code></pre>

<p>Then created a MainDialog class: (I am actually lost in how to do this correctly or apply it)</p>

<pre><code>package com.proteintracker;

import android.support.v4.app.DialogFragment;

public class MainDialog extends DialogFragment {
    public static MyAlertDialogFragment newInstance(int title) {
        MyAlertDialogFragment frag = new MyAlertDialogFragment();
        Bundle args = new Bundle();
        args.putInt(""title"", title);
        frag.setArguments(args);
        return frag;
    }
}
</code></pre>

<p>I am not sure if I was suppose to create a new class for the fragment and how to apply it to my current dialog in the activity screen.</p>",,4,0,,2013-12-05T16:15:39.850Z,4,2016-10-06T05:24:37.910Z,2016-10-06T05:24:37.910Z,,2543758,,2543758,,1,35,android|android-fragments|android-alertdialog,73594
