id,text,creation_date,post_id,user_id,user_display_name,score
60427648,"I read this article ""http://stackoverflow.com/questions/24618829/how-to-add-dividers-and-spaces-between-items-in-recyclerview"" and your solution not can't apply only space between 2 or more columns, this solution is do margins on a single object, not vertical or horitzontal from columns! , Note : exist a power library that not have 4 lines as your example. github.com/lucasr/twoway-view",2016-04-04T14:43:33.447Z,35161286,,user3402040,0
85867889,"nice and simple, tnx",2018-03-22T15:52:18.937Z,35161286,5064324,,0
38752012,@Pierre-AntoineLaFayette Why does this have to be done in onAttach()?  Wouldn't it be better in onActivityCreated()?,2014-07-24T14:55:35.920Z,18320838,6998684,,0
45799584,Casting 'getActivity()' to 'ActionBarActivity' is redundant. Something we can do about it?,2015-02-27T07:37:10.903Z,18320838,1503155,,0
38763401,"Yes since the first call to getSupportActionBar() will initialize the ActionBar by looking up the views in the activity, it is probably better for this call to be done in onActivityCreated(). I was more just trying to indicate that you need to wait till the fragment has an activity. I'll update the answer.",2014-07-24T19:58:25.223Z,18320838,135360,,0
26887504,No it doesn't because getActionBar() is an Activity API that does not exist on older versions of the SDK (pre-honeycomb). This is why we need support classes that mirror the functionality of the new and improved classes and APIs in more recent SDKs.,2013-08-19T18:56:03.880Z,18320838,135360,,0
106072219,"Here is the same implementation translated into Kotlin:

(activity as AppCompatActivity).supportActionBar.setSubtitle(R.string.subtitle)",2020-01-30T02:53:15.630Z,18320838,6465703,,0
91791266,Check this https://stackoverflow.com/questions/47492459/android-google-maps-draw-a-route-between-two-points-along-the-road/52424251#52424251,2018-09-20T11:37:24.107Z,21154758,6510908,,0
90398248,"bringToFront or make sure that the layer/frame you want to be drawn is added first at framelayout index:  
 rootLayout.addView(shadow);
        rootLayout.addView(viewPager,0);//to make dropshadow effect visible , draw viewpager at least layer",2018-08-07T04:15:33.847Z,7332294,3838805,,0
52990147,Saved my day. Thanks. This is especially required if we are toggling the views on and off programtically in between,2015-09-14T14:39:44.447Z,7332294,211599,,0
48208598,"Take care about Nepster's comment. Because bringChildToFront() changes the index, the items' layout order is changed (changing x and y coordinates). It does not only change the z order, as one might think.",2015-05-05T07:29:59.857Z,7332294,1023963,,0
64130581,"killer answer, your unorthodox-ed and not like other fools out here, who gave the same conventional(copy cats) answers... your true legend",2016-07-13T18:22:54.580Z,7332294,4162800,,0
40443988,Could u find a solution for translation animation?,2014-09-15T13:06:49.527Z,7332294,1597841,,0
68621253,you can check my answer [here](http://stackoverflow.com/a/40695930/3578171) hope it works.,2016-11-19T17:38:49.223Z,3406534,3578171,,0
46045187,still exists in the lollipop also,2015-03-06T04:18:10.803Z,3406534,3114032,,0
51347002,This is the correct way! Per google docs!,2015-07-29T15:03:54.413Z,19727559,437039,,0
118511474,@PareshBalar yes,2021-04-11T16:03:39.710Z,19727559,12555686,,0
1898798,"Even if an activity leaks memory, when the OS kills the process the memory will be reclaimed. Just like when you terminate a process on a desktop OS.",2009-12-30T22:27:15.997Z,1977543,186035,,0
1896557,"I believe this is not totally true. I don't believe the Activity is doom, because there are ways to leak memory and then the Activity will live forever.",2009-12-30T16:27:06.547Z,1977543,237115,,0
51794306,This does not work for me. Popup menu is still black background with white text,2015-08-11T12:48:33.847Z,26561223,511299,,0
68530581,"From experimenting, this problem happens on only certain versions of Android. Have seen it fail on 21 and 22, while it works on 23, 24.",2016-11-17T08:08:16.410Z,21467079,2411619,,0
87088416,Using a plain Dialog instead AlertDialog was the answer for me. Thanks.,2018-04-26T06:30:55.010Z,21467079,3306960,,0
111059695,"Best answer, but I had to use `com.google.android.material.textfield.TextInputLayout` (notice the **material** change). Got it from this answer: https://stackoverflow.com/a/56753953/900394",2020-07-08T19:39:14.317Z,31625415,900394,,0
91110205,"tried with that, way too fast and misses in some situation, although i do need the speed.",2018-08-29T14:37:58.677Z,46437319,5349947,,0
80870588,"No. I have not done it. I'm just looking at the RecyclerView source code, and giving you my approach to how I would do it if I had to do that.",2017-10-26T18:40:37.370Z,46437319,295675,,0
80833746,"If you have the exact number of pixels to scroll, then you can create your own implementation of RecyclerView.SmoothScroller. Override onTargetFound and onSeekTargetStep, and update the Action given *once*, with the pixels to scroll and the duration. Once the action is updated, ignore any future calls to either of those methods.",2017-10-25T22:43:59.267Z,46437319,295675,,0
81075676,"Again, for your specific purposes you're much better off overriding **RecyclerView.SmoothScroller**, not LinearSmoothScroller. If you want to override LinearSmoothScroller, look at the code itself to understand what it does. https://github.com/aosp-mirror/platform_frameworks_support/blob/master/v7/recyclerview/src/main/java/android/support/v7/widget/LinearSmoothScroller.java",2017-11-01T21:12:48.667Z,46437319,295675,,0
80814615,"How can I set here, to smooth scroll to a position in one second, for example?",2017-10-25T13:32:24.453Z,46437319,878126,,0
80832902,"What if all cells have the same size (or I have average size, or estimated one of all), and of course, I know the number of cells ahead?",2017-10-25T22:02:26.057Z,46437319,878126,,0
91110729,"@notTdar So decide what's ""too fast"" for you, and instead of smooth scrolling use instant scrolling on these cases.",2018-08-29T14:50:30.423Z,46437319,878126,,0
80844296,"Do you have perhaps a sample or a link I can look at, that shows how it's done using what you wrote?",2017-10-26T07:49:34.253Z,46437319,878126,,0
91109608,"@androiddeveloper, yeah that speed, sometimes skips the target, how did you solve that?",2018-08-29T14:24:39.073Z,46437319,5349947,,0
91110959,"@androiddeveloper, this would be too broad to explain, in case, https://stackoverflow.com/questions/52074312/infinite-circular-recyclerview-smothscrolltoposition-goes-to-wrong-index,",2018-08-29T14:54:50.217Z,46437319,5349947,,0
80951025,"I've noticed that if I set the speed to be too fast (meaning calculateSpeedPerPixel  returns a value very near 0) , it either goes crazy (scrolling left and right), or scrolls to the far end, or to a different incorrect location. What are the limitations of the values I can set for calculateSpeedPerPixel ? I think that 0.1f is a safe value yet 0.01f isn't. but is it always this way?",2017-10-29T16:00:26.237Z,46437319,878126,,0
91110143,"@notTdar I don't remember, but try 0.1f as a limit . Don't let it go beyond it.",2018-08-29T14:36:42.250Z,46437319,878126,,0
91115707,"@notTdar Sorry. As I wrote, I've left this a long time ago. I think what I wrote is what we've decided. Good luck",2018-08-29T17:05:05.123Z,46437319,878126,,0
56585365,"I am getting lastknownloc as null in my app, but other apps like google maps are working    on the same device. Can anyone suggest how is this happenng?",2015-12-22T18:12:34.467Z,9873351,2103379,,0
32230527,NPE on log if location is null,2014-01-27T03:50:06.837Z,9873351,915022,,0
82251837,After creating your fragment that needs to be done in your activity,2017-12-05T05:31:10.513Z,47627719,9003494,,0
54443914,"Where is your helper, @КлаусШварц? When do you call it?",2015-10-24T20:46:55.310Z,32035783,2960063,,0
68874907,while using bottombar with many buttons and different fragment with different TabLayout we have to move all Appbar with toolbar to fragment instead of activity !!,2016-11-27T11:44:29.663Z,32035783,1254536,,0
51972771,"Nice one, will have to try this and see if it simplifies things. Thanks.",2015-08-16T14:08:21.727Z,32035783,3063619,,0
51982952,"Ok, that works pretty well. I cr8ted a helper that takes care for enabling/disabling coordinator when appropriate, so I just call `enableCoordinator(Activity activity)` / `disableCoordinator(Activity activity)` from fragments.",2015-08-17T00:25:23.110Z,32035783,1824898,,0
51975288,"If you'll find something simpler — let me know. I think it is possible to change coordinator behaviour at any moment during fragments' life cycle (e.g. you normally have a recycler with some stuff but in rare cases it might be empty and u'll know that only after Loader's `onLoadFinished`, it's possible you'd like to show centred image notifying that nothing is here, just like in Inbox App), but I didn't try that yet. Maybe later today.",2015-08-16T16:12:01.787Z,32035783,1824898,,0
24713726,And if the activity is destroyed?,2013-06-13T11:55:18.980Z,10737095,842697,,0
24713858,then it will crash. for safe side make a check if `activity != null` before using its reference,2013-06-13T11:58:57.723Z,10737095,966550,,0
34072898,I get a error - `Caused by: java.lang.ClassCastException: com.android.internal.widget.ActionBarView cannot be cast to android.widget.TextView` when I use the code in the above mentioned answer.,2014-03-14T15:46:54.650Z,5630919,2451524,,0
33476841,"-1 it's a hack that relies on the layout structure always being the same and surprise, surprise no longer works.",2014-02-27T16:52:18.857Z,5630919,360211,,0
31743655,"Yes, just a second, I see the problem...",2014-01-13T20:32:41.073Z,21099207,1380752,,0
31748201,I don't understand the last sentence. You can call a function from `onPostExecute()` or as many as you want. Either that or use the callback like I suggested earlier and linked to.,2014-01-13T22:53:05.637Z,21099207,1380752,,0
31743547,"I've moved everything for the AsyncTask into ""SplashScreen.java"" and it works (the parsing function that is). statusMessage is initialized in the onCreate of SplashScreen and I have `statusMessage.setText(""testing"");` in `protected void onProgressUpdate(String... params)` but statusMessage doesn't change. thoughts?",2014-01-13T20:29:35.233Z,21099207,249316,,0
31746801,"Ok, I got to run using `publishProgress(params[3]);` params[3] is my update text passed by each method that calls the AsyncTask. I need to run each call one at a time, otherwise they all run at once. Is there a good practice to run the next function after an AsyncTas finishes. I can't place it directly in the onPostExecute since there are about 5 calls to make and I'm using one AsyncTask.",2014-01-13T22:03:33.690Z,21099207,249316,,0
31741353,"I've updated the question with my recent changes. However, the text isn't change yet. am I missing a piece?",2014-01-13T19:28:30.913Z,21099207,249316,,0
31742992,"If its not used anywhere else then I would just make it an inner class. But as Raghunandan said, implementing the `interface` is easy as well. But if you only use it in this class then either way is fine.",2014-01-13T20:13:44.713Z,21099207,1380752,,0
31741681,"I initialized it in the onCreate of ""baseActivity.java"" that calls the AsyncTask in JSONParser.java. I tried initializing it JSONParser.java but that's where I ran into the issue.",2014-01-13T19:37:21.777Z,21099207,249316,,0
31745163,"Yes you do. Sorry, I guess I just assumed you were doing that",2014-01-13T21:13:10.760Z,21099207,1380752,,0
31744824,Made the change (got the @Override error again so I removed it) and it didn't change the text. I did a `Log.d()` inside the `onProgressUpdate()` to do some debugging and it didn't run. Seems like the method isn't being called.,2014-01-13T21:04:33.020Z,21099207,249316,,0
31742721,"Seems like making it an inner class is hedging to be the best route. These calls aren't made anywhere else other than the splash screen. Keeping the AsyncTask in a different file was done mainly for easier upkeep later, that's all.",2014-01-13T20:06:23.323Z,21099207,249316,,0
31741806,"Yes, because your `AsyncTask` doesn't have access to it. Follow one of my two suggestions in my previous comment and you will be fine. Life will be grand again...I promise!",2014-01-13T19:41:21.723Z,21099207,1380752,,0
31742955,@dcp3450 using interface is also a good choice. there is nothing difficult in implementing it,2014-01-13T20:12:27.813Z,21099207,653856,,0
31745117,According android docs I need `publishProgress` to be called in the doInBackground(). Correct?,2014-01-13T21:11:38.550Z,21099207,249316,,0
116634555,"Yes, with the touch pointer, but not with the keyboard arrow keys, d-pad anymore.",2021-01-30T11:11:19.997Z,24180423,361413,,0
96215784,I can still move the cursor even with `mEditText.setMovementMethod(null);`,2019-02-15T18:22:26.177Z,24180423,4300670,,0
24349494,"Watch this talk at 11:39 there is an excellent example: http://youtu.be/wDBM6wVEO70?t=11m39s

Then do what @znq says...setTag() when the convertView==null and do getTag() in the onClick() method of the button's onClickListener().

Thank you!",2013-06-01T23:32:11.013Z,1776328,1352672,,0
34817406,Scratching my head until I saw this. Thanks.,2014-04-03T04:15:54.500Z,1776328,1526546,,0
26196238,"This is quite useful, thanks a lot, but, is there a way that we can declare the listener in the fragment itself and not in the adapter? I ask it because I'm using the same custom adapter class to inflate different menus, and I wouldn't like to have my ListAdapter class full of conditionals depending on the menu I'm inflating and the button I'm tapping",2013-07-29T16:32:31.680Z,1776328,1755300,,0
10386994,"how exacly did you get the curItem.url from query, would you be more specific?",2011-12-07T03:18:11.413Z,1776328,980271,,0
102009578,`hide()` will throw a null exception.,2019-09-04T12:12:15.860Z,30284744,1033591,,0
20701093,"Yes I am using the drawable-mdpi, etc. This layout is using drawable-mdpi",2013-02-09T03:35:17.587Z,14692808,1605913,,0
20553494,"Its happening on all platforms. I have created folders of layout in red folder like layout-ldpi, layout-mdpi, layout-hdpi and layout-xhdpi and also having the drawable folders containing different images for different screens. The screen shot is taken from galaxy s3 but same is getting on the emulator",2013-02-04T23:29:18.813Z,14692808,1605913,,0
20593856,@JaySoyer I have edited the post please have a look...,2013-02-06T03:44:12.690Z,14692808,1605913,,0
20608616,"Ok. My next question is whether you are using drawable-mdpi, drawable-hdpi, etc.  Which layout is that XML specifically for?",2013-02-06T13:41:06.367Z,14692808,1243753,,0
20581750,Can you post one of the layouts then? You don't need different layouts based on dpi unless you have some special case scenario.,2013-02-05T18:30:36.980Z,14692808,1243753,,0
20547404,You don't loose the Android theme by setting no title bar. You are doing something wrong in your XML layout. Please post the layout so we can review that. Also is this happening for all Android platform versions? Or just a specific one,2013-02-04T19:39:18.830Z,14692808,1243753,,0
69710331,"http://stackoverflow.com/a/28279341/1651286 should be the accepted answer because of its scalability. because all other approaches are making fragment tied to particular activity, which is not a scalable design, what if the same fragment has to be used with multiple activities, also this is what android framework also recommends.",2016-12-21T04:05:36.237Z,15560904,1651286,,0
80357349,Look this link https://stackoverflow.com/a/46705242/1770868,2017-10-12T08:53:21.093Z,15560904,1770868,,0
2328601,getting following error oncreate Cannot make a static reference to the non-static method getSystemService(String) from the type,2010-03-01T07:38:00.710Z,2342856,249991,,0
76466298,@android_jain that's because there isn't anything that has focus.,2017-06-25T02:09:49.150Z,2342856,137825,,0
76448239,getCurrentFocus()  geting null,2017-06-24T05:20:19.737Z,2342856,7328984,,0
43004093,"What if the parent is a `RelativeLayout`, will it act on width or height, which one needs to be set to `0px`?",2014-12-03T08:02:15.880Z,3996104,3395512,,0
81404802,The very same explanation holds for GridLayout - if you want to stretch in both directions both of them needs the 0dp!,2017-11-10T16:33:21.530Z,3996104,2418367,,0
90679613,"adding                                     `android:autoSizeTextType=""uniform""` will resize the text for you automatically",2018-08-15T17:42:37.060Z,3996104,3915258,,0
46008800,0px on height or width (while using `layout_weight`) does not work for buttons. It makes them disappear.,2015-03-05T08:21:24.483Z,3996104,2418793,,0
65279685,I used this inside a horizontal `RadioGroup` with two `RadioButton`s inside a `RelativeLayout`. Setting the first wieght to 1 and the second to 3 gave me a nice margin between the first and second.,2016-08-15T20:24:32.257Z,3996104,1536027,,0
58291121,"Also ..Maybe For beginners....If Layout has multiple children's ,then do not forget to give layout_weight to each and every view.",2016-02-09T11:21:39.790Z,3996104,2622873,,0
43584349,You don't need the `0px` in a child of `LinearLayout` because the `android:orientation` attribute specifies the whether the items are arranged vertically or horizontally.,2014-12-20T11:50:28.957Z,3996104,615784,,0
67734873,"if you include the layout_weight attribute then the system has to calculate the width (or height) a second time, using the weight value to allocate space. It’s twice the work. This is why you should set the width or height attribute value to 0dp so there’s no extra calculation. The system then uses the weight attribute to do the calculation.",2016-10-25T09:34:07.977Z,3996104,3643361,,0
45970430,"to add Theme.NoTitleBar in application is remove all the page theme effects. If you want to remove the action on First screen add the android:theme=""@android:style/Theme.NoTitleBar"". Save the theme for remaining pages.",2015-03-04T10:14:41.143Z,13370825,1340442,,0
26653831,you should also add `this.finish();` that will close the activity in the `onCreate()` of main activity.,2013-08-12T14:25:35.963Z,16058313,1523910,,0
94027500,"no need to set `<item name=""android:windowNoTitle"">true</item>
    <item name=""android:windowActionBar"">false</item>` if your theme includes `.NoActionBar`",2018-12-02T16:09:14.997Z,25365193,7767664,,0
73592976,"Fantastic answer, exactly what I was looking for, thank you!",2017-04-06T17:40:30.253Z,25365193,5988467,,0
113108777,Is there a list anywhere of all of the Theme.AppCompat variants?,2020-09-18T23:07:25.267Z,25365193,338479,,0
80153097,Saved the day. Cheers !,2017-10-06T07:37:04.627Z,25365193,5675550,,0
68894288,this hides status bar as well :(,2016-11-28T06:53:18.057Z,25365193,2914683,,0
69211209,You can use position in `_fragmentsRaw` Or simply add HashMap for index - fragment name what do you want,2016-12-06T17:19:42.053Z,32980681,1052261,,0
68992674,Very nice and clean solution. Thank you. I have just one question. Why you decided to use an interface to add fragments? Isn't it easier to add them via the fanction for example `addFragment(Fragment fragment)`? And then holding a List of Fragments?,2016-11-30T13:24:22.540Z,32980681,3448282,,0
69206229,"I don't know if I get your idea :) I'm removing current fragment, then I'm removing all framgnets from `fragments` list (for be sure that they are removed in all cycles). Then I'm doing `notifyDataSetChanged` and the whole indexing is changed, so I can't just jump to `position + 1` item because it's probably different fragment than was previously. I've got sorted data in fragments and these fragments has their indicating number, so I can't jump to random fragment :)",2016-12-06T15:21:10.457Z,32980681,3448282,,0
69023943,"If it's not a problem I would like to ask you one more question. What about removing an item? Is this approach: http://pastebin.com/VKkY4j6Z ok? Now I'm getting `java.util.ConcurrentModificationException` error, so maybe it's not a best solution.",2016-12-01T08:20:58.523Z,32980681,3448282,,0
69205300,"I've got one last question. Do you have an idea how to correctly remove item form Adapter? I would like to remove an item and after that jump to next item (for example, I'm removing item number 6/30 and then next displayed item should be 6/29). I know I should remove all items form `fragments` list. After `notifyDataSetChanged` the wrong item will be selected because whole indexing is changed. My idea was to count how many items was removed on the ""left"" of removed item and then scroll to `position - numberOfRemovedItemsOnLeft` but it works in some cases and in some cases it doesn't.",2016-12-06T15:01:41.907Z,32980681,3448282,,0
69205640,@user3448282 why simply you don't remember ID of your current fragment? It is cyclic adapter so no matter is it index 100 or index 10 if it is the same fragment :) Simply after notifyData set changed jump to first ID you want,2016-12-06T15:08:40.883Z,32980681,1052261,,0
107746506,https://stackoverflow.com/questions/55728719/get-current-fragment-with-viewpager2 check this out,2020-03-28T11:33:15.753Z,59856329,7344445,,0
107669918,That's good advice. You are welcome to make an edit in the answer.,2020-03-25T19:05:27.250Z,59856329,8065249,,0
107498745,"If you decide to go that way, you should also implement destroyItem() and remove the destroyed instance from registeredFragments, other wise you'll have a memory leak.",2020-03-19T14:04:28.347Z,59856329,3816260,,0
88733563,"How do you add this type of multi-colored indicator? 

[![enter image description here][1]][1]


  [1]: https://i.stack.imgur.com/xqsjN.png",2018-06-14T20:37:14.270Z,46686665,1517523,,0
82455703,"@shoban,how can i show vertically.Please check this link https://stackoverflow.com/questions/47708974/create-custom-scroll-bar-in-android-wear-2-0",2017-12-11T06:57:49.363Z,46686665,2164981,,0
87638241,instead of high light color how can i set drawable to that,2018-05-12T22:04:43.043Z,46686665,5710014,,0
69842379,This should be the accepted answer if you elaborated more. Clearing the whole backstack is what we want,2016-12-25T07:28:30.637Z,25060041,3168190,,0
79447714,"One caveat here is that popping the backstack in a loop like this will call lifecycle events in all of the fragments it pops (the creation methods as well as the shutdown methods), which might leave you with unintended side effects.",2017-09-15T14:26:58.780Z,25060041,4119127,,0
58151887,when ever user click on radio button save the id of radio button and call notifydatasetchanged() and in OnBindViewHolder check the radio button which u have saved while user clicking.,2016-02-05T07:40:47.857Z,35218633,5566902,,0
58162676,can you please elaborate a bit more on how the code should look?,2016-02-05T12:35:58.513Z,35218633,5512020,,0
83028066,"Well, I put it in OnCreate() method. Each image added has an z index of preference over the ones added before. I mean, through the z index I can change the position of the next behind the previous.",2017-12-29T22:14:26.940Z,47213001,8916626,,0
31330109,I want to pass String[] separate and String selected at the same time. I want my AsyncTask to return String[] result.,2014-01-02T07:40:35.467Z,20868297,2886091,,0
31326191,@user2886091 so you want pass a string value alright and what you want get return back from AsyncTask?,2014-01-02T03:58:23.917Z,20868297,1114338,,0
31331626,Create a AsyncTask Constructor with Two Argument. Have a look into @ohntheripp3r Answer below,2014-01-02T08:51:09.483Z,20868297,1114338,,0
31321887,"Thank you, but I think we didnt understand each other :). I dont need to pass my tones[] in. I need to pass one string variable: String selected and String[] separate, where in String selected, there is value from my spinner and in String[] separate, there are values from my EditText. String selected is declared in my onCreate method. How can I do this?",2014-01-01T22:15:31.583Z,20868297,2886091,,0
21824431,it's the answer @Jonas,2013-03-15T11:15:22.403Z,15430857,1099339,,0
38855007,@AndrewPK dude you're great!,2014-07-28T09:14:47.687Z,7374281,1514105,,0
43472303,"it is not working on droid 4.3, 4.4 focus text color is the same as tha normal color",2014-12-17T08:51:13.123Z,7374281,472537,,0
66673758,I was able to solve it by showing Fragment through a Handler.,2016-09-25T13:10:26.383Z,10261449,3581148,,0
68200782,"you are probably calling the `fragmentTransaction::commit()` from a background thread (using `runOnUiThread` or `handler` ). The actual commit is happening bit late. If user exits app (calling `onSavedStateInstance()`) fast, then this fts commit actually occurs later; resulting this issue. So the solution at this point probably is to allow state loss `commitAllowingStateLoss()`. User is exiting anyway.",2016-11-08T02:50:01.263Z,10261449,1246862,,0
47858067,"Interestingly I only use commitAllowingStateLoss(), tried both workaround in onSaveInstanteState(), still no luck, the issue still occurs once in a while. Only good solution is catching exception, sad.",2015-04-25T14:44:25.750Z,10261449,807452,,0
61239463,What about dialog fragments? How to commitAllowingStateLoss() while displaying fragment as a dialog.,2016-04-25T07:31:31.917Z,10261449,1976749,,0
83039642,"I get this error when I don't call super: _Overriding method should call super.onSaveInstanceState. Some methods, such as View#onDetachedFromWindow, require that you also call the super implementation as part of your method._",2017-12-30T14:30:21.397Z,10261449,6444297,,0
50711689,transaction.commitAllowingStateLoss() worked great !,2015-07-12T08:28:20.473Z,10261449,2624806,,0
54091935,@Ovidiu Latcu Thanks..transaction.commitAllowingStateLoss(); this line saved hours of time..;),2015-10-15T05:40:04.480Z,10261449,1865479,,0
46116869,"@Synesso, you are actually right. The error gets fired by `popBackStackImmediate()` and not by committing the transaction. Did you find any solution?",2015-03-08T19:01:55.667Z,10261449,913867,,0
68815842,"If you use `commitAllowingStateLoss`, you probably will encounter the `ArrayIndexOutOfBoundsException` while the fragmentManager trying to restore its state(not always). Even if I called commit in the `onCreate()` it still threw the `IllegalStateException`. I still can't figure out why. I think it's an Android bug.",2016-11-25T02:49:50.850Z,10261449,3109401,,0
77866053,"I use commitAllowingStateLoss for an app on play store and i'm still getting hundreds of the same exception at this line:
fragmentTransaction.replace(layoutId, newFragment).commitAllowingStateLoss();",2017-08-02T05:59:57.043Z,10261449,1531132,,0
50996366,Did anyone file an issue that I could star?,2015-07-20T13:20:59.427Z,10261449,1068546,,0
80311612,What is `transaction` here?,2017-10-11T07:11:32.037Z,10261449,2462531,,0
46120776,"@Synesso, catching the exception is actually a good solution! that exception only happens very rarely to me anyway",2015-03-08T22:15:44.860Z,10261449,913867,,0
105886595,I didn't use onSaveInstanceState() method. Why it crashed sametimes,2020-01-23T12:30:58.523Z,10261449,6930719,,0
45032839,@Ovidiu Looking at sources: Implementation of `Fragment#onSaveInstanceState` is a NOP. Can you explain why not calling `super` method helps ?,2015-02-05T12:43:57.807Z,10261449,2358786,,0
45507963,What should i do with dialog fragment? Here we have only call show() method.,2015-02-19T08:03:03.950Z,10261449,801646,,0
46116965,"@Synesso, maybe there are some conditions we can test for, and avoid calling `popBackStackImmediate()` on those conditions? any idea how to detect these conditions?",2015-03-08T19:06:41.947Z,10261449,913867,,0
70545586,"Wow i cant believe its 2017 and the suggestion posted by @meh is still working, android is drop dead buggy",2017-01-16T10:22:14.360Z,10261449,3203208,,0
73686042,Works like a charm. Used on the constructors of my custom view.,2017-04-09T18:56:33.523Z,37198537,505152,,0
64902423,"I tested this code several times, it works best only in UI-thread. In a background thread it sometimes doesn't work.",2016-08-04T11:00:20.140Z,37198537,2914140,,0
91698767,"@BorisKarloff Since your question is actually a variant, why don't you post a question for it with code etc. and put a link here? Then you can get the help you need for your particular case",2018-09-17T23:48:55.737Z,37198537,5026136,,0
91653210,@Elliptica yes i need that. I tried something but it doesn't work.,2018-09-16T12:51:47.893Z,37198537,1222271,,0
91583388,I like this code. But in my case doesn't work. The code inside the run is execute before I can see the layout on the screen. Someone had the same problem?,2018-09-13T16:30:35.893Z,37198537,1222271,,0
91619119,"@BorisKarloff The view is created and initialized before it is drawn. This code guarantees that the view will have been initialized. It may not have been drawn yet. Do you need to ""see"" the layout on the screen first? If so, you might create a listener in its draw method",2018-09-14T16:36:43.087Z,37198537,5026136,,0
24130771,Yes. Is that possible?,2013-05-25T17:27:44.363Z,16752073,586599,,0
24130718,you want the status value to get back on the UI Thread?,2013-05-25T17:24:52.030Z,16752073,501696,,0
86976373,Also it is better to get orientation from your LayoutManager.,2018-04-23T11:39:58.667Z,41201865,4751720,,0
95049752,"Thank you! Also you can use `Configuration` for vertical divider:
`if (orientation == Configuration.ORIENTATION_LANDSCAPE) {
recyclerView.addItemDecoration(new DividerItemDecoration(this,
                    DividerItemDecoration.HORIZONTAL));
} else {
            recyclerView.addItemDecoration(new DividerItemDecoration(this,
                    DividerItemDecoration.VERTICAL));}`",2019-01-09T11:11:28.463Z,41201865,5831373,,0
116637812,What different if i add marginBottom for item?),2021-01-30T14:40:00.493Z,41201865,4592448,,0
120362766,"@Fortran I assume your question was directed at CoolMind's comment.
While this will be sufficient for most use cases, if the size of a divider is large, it will at the very least be pretty ugly to have your RecyclerView extend to an unnecessary length, just to accommodate the last unneeded divider.
If e.g. you would instead let the Adapter add LayoutParams with a margin in onBindViewHolder, then you could exclude the first/last element respectively and would only have a divider between two elements.
But as I said, this wont be noticeable with small dividers, so its ok.",2021-06-23T12:51:27.197Z,41201865,4687402,,0
95130497,"This ""Also you may need to add the dependency
compile 'com.android.support:recyclerview-v7:27.1.0'"" helped me to become human again.",2019-01-11T15:44:42.633Z,41201865,8409385,,0
27820324,"Your code is similar to mike20132013's code, so I can't implement it like that, because my AsyncTask class is seperated from class where I load data.",2013-09-17T16:18:20.967Z,18854857,955836,,0
92002562,"This class was deprecated in API level 26.
ProgressDialog is a modal dialog, which prevents the user from interacting with the app. Instead of using this class, you should use a progress indicator like ProgressBar, which can be embedded in your app's UI. Alternatively, you can use a notification to inform the user of the task's progress.",2018-09-27T07:27:46.537Z,18854857,1604559,,0
78749683,and its a `ProgressDialog` not `ProgressBar`,2017-08-26T12:35:59.340Z,18854857,4693278,,0
114751597,You can set RecyclerView height manually.,2020-11-19T03:22:39.067Z,38192841,4097210,,0
117176612,"Using a RecyclerView is not stupid this case, for the very reason you explained yourself amongst other ;-)",2021-02-19T13:35:54.863Z,38192841,9521509,,0
67346260,"Did you manage to show all items at once in a ""NonScrollRecyclerView""? For some reason my recyclerview doesn't seem to recalculate its height after I add more than 3 items",2016-10-14T04:16:51.583Z,38192841,5500449,,0
69837940,Facing a similar issue. Did you figure a solution? @JeffersonTavares? I've using wrap_content and nested scrolling disabled.,2016-12-24T21:48:48.587Z,38192841,4411645,,0
65649894,There are situations where you need `getView()` outside of the lifecycle methods.,2016-08-25T19:24:45.097Z,36363209,2989663,,0
65381014,"Somehow this is the best answer and underappreciated. I don't see why you should put your code in onCreateView if it has nothing to do with the inflation. You should just be a bit more serious, replace ""doing X-things by"" ""put your code into the onViewCreated method"".",2016-08-18T10:00:08.713Z,36363209,5191731,,0
95016379,"for such cases try making commomUtils class with sharedprefereces Method...
this will keep the code clean and related data at a place . And you will easily be able to Clear specific set of data with just  one method of clearing that specific prefrencesFile,without clearing any of default app data...",2019-01-08T12:52:34.657Z,2091465,8237188,,0
64489574,http://stackoverflow.com/a/37774966/6456129 may be helpful,2016-07-24T05:48:57.617Z,2091465,6456129,,0
27310522,"This works for me.

http://stackoverflow.com/a/7325248/2125322
Thanks Darshan Computing",2013-09-01T20:59:20.933Z,2091465,2125322,,0
39030430,I think it didn't even display Twitter... I used Jonik's answer.,2014-08-01T16:48:48.737Z,4715465,1121497,,0
22113672,"sir help me  , itry to send the image on twitter but not get success please help me how to send the image . if u have a sample code please share with me",2013-03-24T04:23:00.707Z,4715465,1755206,,0
39269185,"well was the ""wrong"" answer,however it help me with a similar case :)",2014-08-08T22:30:40.553Z,22874826,1123946,,0
78808782,"The thing is, I stopped using it, because its unmaintained so don't suppose this is good answer anymore.",2017-08-28T18:17:29.383Z,30085834,925135,,0
25174952,"What is SERIAL_EXECUTOR in                                          new syncTask().executeOnExecutor(SERIAL_EXECUTOR, params); param is my parameter....",2013-06-27T18:07:13.297Z,9906890,2427367,,0
25854681,May an IntentService be a valid option? It runs the jobs asynchronously and implements a FIFO job queue.,2013-07-18T22:49:15.670Z,9906890,1594897,,0
44024125,Oh wow. I never would have guessed this. Thanks for this answer!,2015-01-06T21:33:59.533Z,23080138,2932698,,0
